Surface,ID,RMS,RMS_filt,Zero-Cross,Zero-Cross_filt,Spectral_centroid,Spectral_centroid_filt,Spectral_slope,Spectral_slope_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt
Dry Gravel,2021_11_46_38-Nov-22.wav,15.897406984414943,2563.694343940255,16791.0,18079.0,1587.099101871861,1684.7272422146305,-1.1373791894649917e-09,-1.1256138386385111e-09,2077.3903763248095,2097.908114284826,2830.810934367333,2563.694341395606
Dry Gravel,2021_11_46_48-Nov-22.wav,13.135827286322463,3442.5640068856264,17952.0,19654.0,1887.145304904147,2003.0068993467146,-1.1012200571652877e-09,-1.087257358489002e-09,2496.8171198546306,2528.4746862001166,3832.534348459798,3442.5640061475942
Dry Gravel,2021_11_46_57-Nov-22.wav,9.644368954942697,4871.941380876385,18369.0,20154.0,1966.2292726273931,2081.387941549659,-1.0916894994618709e-09,-1.077811511662205e-09,2752.6747087281583,2789.2712240504175,5389.568103683922,4871.941380875186
Dry Gravel,2021_11_47_07-Nov-22.wav,9.759559866564809,4730.318885032761,18495.0,20196.0,2192.1782267972444,2318.908896585022,-1.0644599659958924e-09,-1.0491874146055545e-09,3044.6654980351364,3086.4189932094196,5269.284525749542,4730.31883575195
Dry Gravel,2021_11_47_16-Nov-22.wav,6.779926426131039,4685.761165656677,19012.0,21196.0,1813.300934311016,1934.2275183398217,-1.1101191811631278e-09,-1.0955460910648062e-09,2465.3079689737383,2503.4315010004175,5333.183835742359,4685.76101504701
Dry Gravel,2021_11_47_26-Nov-22.wav,18.85498019941449,2707.436388917085,19408.0,21020.0,1896.5779760393928,2000.1929518832844,-1.1000833082243845e-09,-1.0875964725907181e-09,2504.085541467402,2514.6767031554323,2994.532132121954,2707.4363345876454
Dry Gravel,2021_11_47_36-Nov-22.wav,47.97069959902119,551.7492298180695,18084.0,20741.0,2123.161799311756,2262.2465396721823,-1.0727772654887045e-09,-1.0560159018162524e-09,2454.8158224317012,2474.9138818897886,628.7827371768784,551.7491895504378
Dry Asphalt,2021_10_46_03-Nov-22.wav,8.551337243515995,6554.437770208144,22722.0,23833.0,1564.472912054839,1641.2769799626415,-1.1401059141586012e-09,-1.130850111470324e-09,1660.0639915418794,1672.9747035949379,7011.877065265993,6554.437577161327
Dry Asphalt,2021_10_46_18-Nov-22.wav,2.9403310825483584,6773.153987670869,22242.0,23250.0,1557.8334433967075,1617.2106433956671,-1.1409060490151097e-09,-1.1337503909576156e-09,1729.8164444524566,1693.7968609494892,7158.243510806606,6773.153979247684
Dry Asphalt,2021_10_46_28-Nov-22.wav,2.680796964203229,7709.846585307606,22327.0,23145.0,1535.9950704888572,1610.7715535314117,-1.1435378324111498e-09,-1.1345263777887717e-09,1619.6367797859793,1692.6724472091207,8050.98442379766,7709.84648374518
Dry Asphalt,2021_10_46_37-Nov-22.wav,3.2666636356677055,8349.289552022361,22262.0,23026.0,1562.0663392310635,1596.214685148589,-1.1403959347762403e-09,-1.1362806533783453e-09,1717.251548109155,1617.474709326177,8656.803514929357,8349.289328032204
Dry Asphalt,2021_10_46_47-Nov-22.wav,,8673.864705746244,21643.0,22701.0,1527.2675677294305,1606.867205538353,-1.1445896001846955e-09,-1.134996898109303e-09,1663.745474940716,1738.6225284766606,9127.625956435542,8673.864632785067
Dry Asphalt,2021_10_46_56-Nov-22.wav,,8406.893085294565,22099.0,23219.0,1557.1731517156131,1626.3921828749023,-1.140985622007575e-09,-1.132643906364945e-09,1683.2352501771086,1705.9157052272735,8848.649438976192,8406.893050774139
Dry Asphalt,2021_10_47_06-Nov-22.wav,4.607081526879299,8193.693823507778,21984.0,22877.0,1532.8162612965837,1605.2113503683388,-1.1439209166860958e-09,-1.1351964483304245e-09,1644.6626593493108,1685.2330940735865,8614.150696332901,8193.693804467866
Dry Asphalt,2021_10_47_16-Nov-22.wav,,8186.2208429454995,22910.0,23735.0,1593.0002993191326,1662.6587820267105,-1.1366680250607562e-09,-1.1282733502854554e-09,1685.978883736309,1741.0704550406942,8520.895062022715,8186.220581921301
Dry Asphalt,2021_10_47_25-Nov-22.wav,,8276.45094558096,22102.0,22969.0,1561.9748946624472,1620.2135775471293,-1.1404069549332072e-09,-1.1333885017146506e-09,1688.3230903894175,1669.7941301179414,8669.400308775264,8276.45087323425
Dry Asphalt,2021_10_47_35-Nov-22.wav,,8933.133166326117,20394.0,21188.0,1449.9085558371094,1507.2309919871702,-1.1539122802163698e-09,-1.1470042456152175e-09,1613.1844213358768,1621.4757143057932,9294.656489483723,8933.133165075162
Dry Asphalt,2021_10_47_45-Nov-22.wav,,8417.755036535962,21099.0,22072.0,1480.235643885579,1540.3008781092108,-1.1502575057918743e-09,-1.1430189314358065e-09,1670.7274201962439,1664.1249898318956,8838.647105311751,8417.755028651522
Dry Asphalt,2021_10_47_54-Nov-22.wav,10.52449500532864,5442.590197448808,19427.0,20135.0,1438.3974579527153,1469.9387243414187,-1.1552995042742322e-09,-1.151498406934145e-09,1714.1083174547498,1602.841928115627,5666.251462665153,5442.590122667272
Dry Asphalt,2021_10_48_04-Nov-22.wav,7.273693940162471,7207.667669223034,20777.0,21749.0,1584.3847817600724,1649.3146578811034,-1.137706297287167e-09,-1.1298814757858895e-09,1898.4501470624525,1917.0483992359968,7549.132433564777,7207.667668629913
Dry Asphalt,2021_10_48_13-Nov-22.wav,,6991.579653175462,21239.0,21814.0,1470.6767950509213,1519.5414014156995,-1.1514094606446675e-09,-1.1455206950197054e-09,1591.6194915816345,1602.7592477937612,7196.04346679029,6991.579449758821
Dry Asphalt,2021_10_48_23-Nov-22.wav,10.816492782472572,4774.00903216392,20522.0,21148.0,1456.769527186702,1504.852785267162,-1.1530854516538775e-09,-1.1472908477803369e-09,1588.9801504274128,1569.6097776280706,4941.352888376643,4774.009025318955
Dry Asphalt,2021_10_48_33-Nov-22.wav,7.5292609536270225,5199.818640380359,20756.0,21202.0,1477.4328797213489,1514.7555671907003,-1.1505952721731682e-09,-1.1460974449040809e-09,1635.8589936486437,1610.9585155259242,5318.2565822448405,5199.8186183730695
Dry Asphalt,2021_10_48_42-Nov-22.wav,9.540169238622683,5048.4048199545305,20305.0,20818.0,1453.9108309175679,1489.790389416895,-1.1534299585183392e-09,-1.1491060454358845e-09,1636.5309548321902,1582.1003367188139,5188.694033290379,5048.404772567087
Dry Asphalt,2021_10_48_52-Nov-22.wav,7.694590226256366,5026.924019119029,19833.0,20423.0,1428.2601765455343,1475.8061842763475,-1.1565211671243437e-09,-1.1507913083009805e-09,1580.6849634042794,1586.9556303071956,5171.241991977299,5026.923935019219
Dry Asphalt,2021_10_49_02-Nov-22.wav,5.708244063892919,4994.747410043799,20240.0,20860.0,1453.0037670369607,1487.1355378104674,-1.1535392704927343e-09,-1.1494259865966218e-09,1638.3318850417595,1562.38242916938,5146.052312631304,4994.747409144591
Dry Asphalt,2021_10_49_11-Nov-22.wav,6.9022167238594445,5203.034989194584,20095.0,20780.0,1483.4873966182276,1504.8995212437596,-1.1498656309536746e-09,-1.1472852155398888e-09,1826.7730559535073,1691.2957306901908,5401.190593995164,5203.034956804627
Dry Asphalt,2021_10_49_21-Nov-22.wav,8.513436502037163,5074.019033811494,21180.0,21637.0,1518.6824793668538,1566.8217258168363,-1.145624205331402e-09,-1.1398228541941386e-09,1663.5107638945055,1681.9358412396273,5201.367082429666,5074.018879042593
Dry Asphalt,2021_10_49_30-Nov-22.wav,15.638922703316636,3252.0476001983616,20054.0,20496.0,1454.4636321256437,1487.8178511489696,-1.153363339404962e-09,-1.1493437597328005e-09,1599.021720390986,1565.69099146905,3322.3660400994563,3252.047466392887
Dry Asphalt,2021_10_49_40-Nov-22.wav,11.462401810852624,3602.250174765612,19794.0,20626.0,1433.3923700134926,1488.9225528202153,-1.1559026768361142e-09,-1.149210630056509e-09,1571.7770503464412,1578.4539482835935,3738.059729212312,3602.2501742312197
Dry Asphalt,2021_10_49_50-Nov-22.wav,12.985988636946601,4115.969655338599,20819.0,21303.0,1515.332324506011,1558.9207658061657,-1.1460279387951603e-09,-1.1407750137463452e-09,1746.0324381287799,1755.5134105457448,4212.217447358081,4115.96962646506
Dry Asphalt,2021_10_49_59-Nov-22.wav,11.006481688539543,4263.841768294274,20357.0,20591.0,1443.2379634576755,1486.7988127200706,-1.1547161658510747e-09,-1.1494665659706289e-09,1547.2817187990306,1586.3268268428003,4337.490660284526,4263.841743563326
Dry Asphalt,2021_10_50_09-Nov-22.wav,22.968087150299432,1731.6338029480632,19527.0,20112.0,1442.5265630978868,1481.333287623991,-1.1548018980465422e-09,-1.1501252266803438e-09,1649.9536455630493,1593.6440713364495,1788.6504846613673,1731.6337865327162
Dry Asphalt,2021_10_50_19-Nov-22.wav,16.685192007412404,2873.46725460802,19475.0,20433.0,1409.2836089282148,1468.8593560772345,-1.158808068981906e-09,-1.1516284836339007e-09,1614.9941528786028,1580.1396046532855,3045.5535648026457,2873.4672433263763
Dry Asphalt,2021_10_50_28-Nov-22.wav,17.700862195411204,2849.5253776359027,22330.0,23070.0,1571.7832550159626,1598.1907134598825,-1.1392249309779576e-09,-1.1360425184897382e-09,1762.207843971314,1621.366007693207,2961.094414743243,2849.5252506281504
Dry Asphalt,2021_10_52_58-Nov-22.wav,17.153825961492892,2367.2893527544425,19425.0,20094.0,1402.738099917569,1457.5564744692274,-1.1595968805845619e-09,-1.1529906151566514e-09,1564.0383636189247,1569.8035959723284,2456.412523645429,2367.2893521793735
Dry Asphalt,2021_10_53_08-Nov-22.wav,17.68713966892241,2574.8291475748374,18986.0,19395.0,1840.2413396262493,1900.0711647617495,-1.1068725422449997e-09,-1.0996623374809356e-09,2294.8386618621066,2326.3564339195323,2643.30704684746,2574.8291471014622
Dry Asphalt,2021_10_53_17-Nov-22.wav,18.260033361398193,2332.05928898906,18673.0,19443.0,1385.2546820669752,1441.5009953344193,-1.161703840155194e-09,-1.1549254911467604e-09,1651.1874407476812,1589.7833149967603,2484.2201160964705,2332.059190762627
Dry Asphalt,2021_10_53_27-Nov-22.wav,26.04520877993926,1803.7500169321315,19467.0,20217.0,1417.6151051554295,1483.343347329996,-1.1578040247004255e-09,-1.1498829906043487e-09,1594.735761127217,1599.864397121586,1902.541022005459,1803.7500166872524
Dry Asphalt,2021_10_53_37-Nov-22.wav,28.32259865772494,1638.8955574243184,19810.0,20661.0,1536.0400525939112,1577.5261426128613,-1.1435324115330604e-09,-1.1385328447915637e-09,1809.4048154092668,1759.8964180471094,1697.4919262347614,1638.89555499054
Dry Asphalt,2021_10_53_46-Nov-22.wav,16.65988402840319,2406.883341580955,20050.0,20745.0,1465.2817990520425,1510.511150620699,-1.152059621760217e-09,-1.1466089475284723e-09,1692.191538241563,1637.063333643571,2504.688003708968,2406.88334152377
Dry Asphalt,2021_10_53_56-Nov-22.wav,41.74318055154151,1096.9594520283993,22282.0,22923.0,1631.5871904164762,1601.8498175231273,-1.132017846234554e-09,-1.1356015529764806e-09,2089.607165133089,1802.2419095705477,1126.612787896798,1096.959210872345
Dry Asphalt,2021_10_54_05-Nov-22.wav,38.73104750103389,1036.4253417813122,20919.0,21556.0,1684.6368693179325,1724.6383457955337,-1.125624729646279e-09,-1.1208040764751357e-09,1998.3317256967946,1989.8962232803078,1060.7098007202876,1036.4253415177564
Dry Asphalt,2021_10_54_15-Nov-22(1).wav,25.24809200518613,2286.687494505262,19491.0,20177.0,1434.6174718320462,1484.905921229442,-1.1557550375116037e-09,-1.1496946818846011e-09,1668.6851726358786,1672.1966799126835,2360.266098234946,2286.6874936073823
Dry Asphalt,2021_10_54_15-Nov-22.wav,25.24809200518613,2286.687494505262,19491.0,20177.0,1434.6174718320462,1484.905921229442,-1.1557550375116037e-09,-1.1496946818846011e-09,1668.6851726358786,1672.1966799126835,2360.266098234946,2286.6874936073823
Dry Asphalt,2021_10_54_25-Nov-22.wav,18.807771220981536,3024.0973940817125,18164.0,19414.0,1449.4718725779578,1494.0964973006035,-1.15396490573731e-09,-1.14858710827524e-09,1750.9733895497986,1672.018139071836,3178.349384581549,3024.0973939086266
Dry Asphalt,2021_10_54_34-Nov-22.wav,12.050488676553744,4419.207288734866,19460.0,20151.0,1395.1380306564452,1452.6447526742986,-1.1605127792265799e-09,-1.153582535988867e-09,1547.375602354131,1569.4166338940552,4590.025584634838,4419.207262744723
Dry Asphalt,2021_10_54_44-Nov-22.wav,12.593496721243419,3716.380989836901,18969.0,19851.0,1396.9864586001809,1456.6627239992463,-1.1602900216982775e-09,-1.1530983227068897e-09,1677.6184383767354,1631.6793921746437,3950.0979532368406,3716.380979170945
Dry Asphalt,2021_10_55_13-Nov-22.wav,17.253658890716125,2755.385761466708,19608.0,20185.0,1752.903903719343,1817.084970640144,-1.117397740923601e-09,-1.1096631598275164e-09,2283.9867962108647,2304.2022655906217,2855.382047192853,2755.3857479295257
Dry Asphalt,2021_10_55_22-Nov-22.wav,21.07979272034743,2920.049033539481,17258.0,18867.0,1478.2639870555724,1557.773687195003,-1.1504951138650488e-09,-1.1409132503473755e-09,1791.9142393103068,1796.02119879691,3156.299327643363,2920.049010254192
Dry Asphalt,2021_10_55_32-Nov-22.wav,5.344890686002147,5997.378124670007,20757.0,21667.0,1487.3860134715917,1559.2401362906446,-1.1493958013035673e-09,-1.1407365258085404e-09,1637.3091947222229,1716.516914109965,6248.91724114633,5997.37790354708
Dry Asphalt,2021_10_55_42-Nov-22.wav,7.567742726894774,6338.316061004496,20467.0,21367.0,1500.1642458053832,1536.3018631709085,-1.1478558724897899e-09,-1.1435008602479734e-09,1790.8475444671758,1688.3528301913846,6631.471677130394,6338.315927638277
Dry Asphalt,2021_10_55_51-Nov-22(1).wav,,7364.033491445177,20676.0,21445.0,1483.6890972694518,1542.2488187614697,-1.1498413236288063e-09,-1.1427841814438215e-09,1660.1989825155738,1664.619932542522,7685.570029368238,7364.033491287025
Dry Asphalt,2021_10_55_51-Nov-22.wav,,7364.033491445177,20676.0,21445.0,1483.6890972694518,1542.2488187614697,-1.1498413236288063e-09,-1.1427841814438215e-09,1660.1989825155738,1664.619932542522,7685.570029368238,7364.033491287025
Dry Asphalt,2021_10_56_01-Nov-22.wav,3.883803319255012,5972.50988055838,19116.0,20369.0,1392.715871621648,1483.1193591919573,-1.1608046781678263e-09,-1.1499099838361747e-09,1605.8103588207641,1672.8612694386748,6478.388820272196,5972.509859582985
Dry Asphalt,2021_10_56_11-Nov-22.wav,7.6072972651058866,6249.486316813471,20365.0,21204.0,1455.1649576364846,1497.7367082881758,-1.1532788213484914e-09,-1.1481484196020682e-09,1631.8607852769833,1572.648674082268,6502.474303127798,6249.486054001653
Dry Asphalt,2021_10_56_20-Nov-22.wav,9.469115607628042,6209.475831056421,20984.0,21601.0,1493.034875948375,1539.3833097986414,-1.1487150462612551e-09,-1.1431295093188147e-09,1670.8304296602491,1661.814924101836,6400.822162147906,6209.475324215671
Dry Asphalt,2021_10_56_30-Nov-22.wav,9.130292905222497,5575.117508034228,19762.0,20958.0,1427.5024733319083,1499.2742620060392,-1.1566124793638206e-09,-1.1479631261114648e-09,1593.6595925040592,1579.0642906775006,5983.035765681009,5575.117494013603
Dry Asphalt,2021_10_56_59-Nov-22(1).wav,9.072774617382077,5479.110381432563,21592.0,22233.0,1523.1694977708605,1595.1910460976471,-1.1450834663036726e-09,-1.1364040140457894e-09,1654.271817759076,1758.5834520704425,5655.474177486385,5479.110345050084
Dry Asphalt,2021_10_56_59-Nov-22.wav,9.072774617382077,5479.110381432563,21592.0,22233.0,1523.1694977708605,1595.1910460976471,-1.1450834663036726e-09,-1.1364040140457894e-09,1654.271817759076,1758.5834520704425,5655.474177486385,5479.110345050084
Dry Asphalt,2021_10_57_08-Nov-22.wav,5.717878818547464,6496.398351237546,21130.0,22115.0,1495.6545364506655,1562.1239574776112,-1.1483993460466703e-09,-1.140388991092972e-09,1632.62604745796,1664.3225259748626,6792.410984206371,6496.3983508484735
Dry Asphalt,2021_10_57_18-Nov-22.wav,,6929.635449786361,21445.0,22144.0,1516.2005141503628,1559.193227879804,-1.1459233116280974e-09,-1.1407421788293632e-09,1685.379638650828,1640.5894840867234,7165.121258178187,6929.635437901143
Dry Asphalt,2021_10_57_28-Nov-22.wav,6.308251200065276,5451.476403028191,21002.0,21626.0,1478.1619861085248,1527.4773751406046,-1.1505074061910362e-09,-1.1445643158989372e-09,1574.516769230422,1574.531853637384,5610.723399844397,5451.476382462614
Dry Asphalt,2021_10_57_37-Nov-22.wav,20.21899729369634,2070.9432001327027,18817.0,19792.0,1407.0800906526679,1463.426398997172,-1.1590736191140023e-09,-1.1522832195107466e-09,1701.9251132982715,1619.2850555193959,2228.570156537174,2070.9431685572345
Dry Asphalt,2021_10_57_47-Nov-22.wav,7.861188284858721,5440.111727276633,20248.0,20920.0,1471.3289147147775,1529.454188142301,-1.1513308724773711e-09,-1.1443260864458138e-09,1705.3379045709764,1707.344544211033,5685.247212484323,5440.1117048095675
Dry Asphalt,2021_10_57_56-Nov-22.wav,,7888.086345279425,20404.0,20895.0,1457.5122935537174,1501.6703757898827,-1.1529959394818813e-09,-1.1476743659324008e-09,1595.8585066828523,1601.0959116004044,8077.675035994928,7888.086249318962
Dry Asphalt,2021_10_58_06-Nov-22.wav,8.032936806079626,5498.319498383835,22835.0,23274.0,1577.813085956218,1617.176387321647,-1.1384982647095293e-09,-1.1337545192215302e-09,1649.8674307472202,1653.4202782004222,5600.06915689432,5498.319489127738
Dry Asphalt,2021_10_58_16-Nov-22.wav,8.197548253184074,6360.046372705805,22681.0,23235.0,1572.0327078018868,1595.5376470556375,-1.1391948689535171e-09,-1.1363622445124026e-09,1694.4723929475335,1563.5820377069638,6549.538165438282,6360.046254085988
Dry Asphalt,2021_10_58_25-Nov-22.wav,5.43103760193149,6827.899420908299,22493.0,23108.0,1595.5489380366398,1614.813919155626,-1.1363608838150442e-09,-1.1340392247039044e-09,1898.3547605923995,1785.2871415741968,7033.6843105822845,6827.899052992133
Dry Asphalt,2021_10_58_35-Nov-22.wav,,6260.452538783319,22806.0,23520.0,1550.5814969891978,1584.9739869475804,-1.141779994717236e-09,-1.1376352910617543e-09,1612.6458940057962,1505.3889300977623,6485.081232371324,6260.452526982578
Dry Asphalt,2021_10_58_45-Nov-22.wav,,6813.4884617555645,21651.0,22393.0,1495.8322730410923,1570.0993504891435,-1.1483779266758442e-09,-1.1394278614798268e-09,1577.6320350934952,1692.6022846366666,7040.681779498835,6813.48824093684
Dry Asphalt,2021_10_58_54-Nov-22.wav,4.474399019089742,6298.90876702083,21813.0,22519.0,1498.2246237229417,1543.2337746841,-1.1480896199952794e-09,-1.1426654825529311e-09,1563.3791178187917,1526.1822833453557,6506.838051410542,6298.908751008929
Dry Asphalt,2021_10_59_04-Nov-22.wav,13.083080844913068,3847.872247007046,21214.0,21933.0,1495.3260523655742,1543.5953349072868,-1.1484389322816276e-09,-1.1426219102503578e-09,1567.0562669297185,1554.1689973007199,3968.95176129433,3847.8722431209244
Dry Asphalt,2021_10_59_14-Nov-22.wav,13.184453976564834,3964.1113404486778,20415.0,21633.0,1466.4478021968216,1560.0692912627276,-1.1519191045280448e-09,-1.1406366027832544e-09,1599.7739025843925,1695.1300991608575,4255.393100834385,3964.111339226375
Dry Asphalt,2021_10_59_23-Nov-22.wav,,6881.559263862794,22076.0,22792.0,1537.5283991610713,1561.7034056088585,-1.1433530480887445e-09,-1.1404396725897129e-09,1679.287328964703,1536.0359186748299,7116.986999032089,6881.559204376152
Dry Asphalt,2021_10_59_33-Nov-22.wav,,7131.236219999119,21570.0,22449.0,1473.7421733692222,1554.4886910684465,-1.1510400461377018e-09,-1.1413091314095045e-09,1522.4464076358067,1656.8968351841693,7406.807363632394,7131.236096702669
Dry Asphalt,2021_10_59_42-Nov-22.wav,,7655.677017862138,22388.0,23083.0,1555.276313525966,1595.5431578800467,-1.141214213545669e-09,-1.1363615803925876e-09,1697.7005920325005,1644.303447503129,7905.444456840398,7655.676697031991
Dry Asphalt,2021_10_59_52-Nov-22.wav,,7795.128943156515,22373.0,23211.0,1534.2121802805016,1592.5106644555844,-1.143752691863688e-09,-1.1367270318791418e-09,1577.1592704999107,1585.1458411158978,8093.2596420445125,7795.128860536714
Dry Asphalt,2021_11_00_02-Nov-22.wav,6.276102718409829,7139.270809475012,22024.0,22732.0,1522.072557652642,1576.7118827952554,-1.14521566062061e-09,-1.1386309727737661e-09,1589.5378436350322,1596.8483760271001,7394.810920449069,7139.270536746787
Dry Asphalt,2021_11_00_11-Nov-22.wav,6.312465965254783,6291.446807914183,23228.0,24399.0,1572.4220188568183,1630.5533922367165,-1.1391479523460121e-09,-1.1321424311977206e-09,1605.1335857315753,1586.566115625578,6564.565859756915,6291.446806006632
Dry Asphalt,2021_11_00_21-Nov-22.wav,4.857897936688383,6530.547623893206,21991.0,22890.0,1494.5526992456173,1565.4172531865158,-1.1485321305207527e-09,-1.1399921098325633e-09,1515.7851338509624,1596.3963261244758,6779.247428349729,6530.547621038607
Dry Asphalt,2021_11_00_31-Nov-22.wav,,6833.613905921779,22660.0,23268.0,1545.6007789707546,1594.6521904132467,-1.1423802304141267e-09,-1.1364689525578778e-09,1572.403566102058,1545.8700218165754,7070.712600182605,6833.613874206471
Dry Asphalt,2021_11_00_40-Nov-22.wav,4.740142681050725,6465.201253164553,22383.0,23089.0,1524.7558633369931,1576.4068282243259,-1.1448922904054215e-09,-1.1386677354739018e-09,1577.4764448494334,1567.064690102602,6687.940673788061,6465.201227492419
Dry Asphalt,2021_11_00_50-Nov-22.wav,,7670.483592912488,21668.0,22553.0,1522.1191391226744,1589.2449336518919,-1.1452100470000389e-09,-1.1371205912409755e-09,1661.1191265443954,1701.0122317809953,8007.216196663941,7670.483447837466
Dry Asphalt,2021_11_00_59-Nov-22.wav,4.19244286167832,7836.585402042204,21501.0,22467.0,1498.262555051871,1565.262390083359,-1.1480850488194834e-09,-1.1400107726764146e-09,1605.2933277865957,1599.4767886585555,8289.598533220877,7836.585355217632
Dry Asphalt,2021_11_01_09-Nov-22.wav,,8158.502101118664,21646.0,22358.0,1515.795390764081,1577.760512249609,-1.1459721338093951e-09,-1.1385046004658013e-09,1612.0653562951811,1638.9212265716105,8474.804043228894,8158.502091701436
Dry Asphalt,2021_11_01_19-Nov-22.wav,3.31177247317241,6145.3966524450625,20667.0,21598.0,1493.8974520917723,1546.0790244297002,-1.1486110955877507e-09,-1.1423225961543127e-09,1675.2708292402572,1610.192630629693,6487.956013201958,6145.396514699888
Dry Asphalt,2021_11_01_28-Nov-22.wav,,8580.651106630981,21753.0,22586.0,1514.7481870734207,1583.9786541134938,-1.1460983342958961e-09,-1.1377552404937628e-09,1622.8367631500498,1673.858863537783,8973.834704567505,8580.651062647414
Dry Asphalt,2021_11_01_38-Nov-22.wav,,8427.205695976258,21237.0,22181.0,1478.9693878893793,1568.5699011545166,-1.150410104683742e-09,-1.1396121782959622e-09,1588.4943351630577,1725.0675888675744,8849.255673736807,8427.205679875538
Dry Asphalt,2021_11_01_48-Nov-22.wav,,8501.005718580547,21273.0,22274.0,1490.3270974122356,1556.2891730626413,-1.1490413657458445e-09,-1.141092151937765e-09,1613.3274714836132,1626.271621912259,8949.449898020734,8501.005543940502
Dry Asphalt,2021_11_01_57-Nov-22.wav,,7654.409187314635,22110.0,22828.0,1501.9298423578614,1564.5986718869547,-1.1476430971282495e-09,-1.1400907586046849e-09,1560.0702551634147,1575.131097978699,7990.659338254798,7654.40916273526
Dry Asphalt,2021_11_02_07-Nov-22.wav,,6768.326275159071,22411.0,23164.0,1537.3497941488374,1583.949813872565,-1.143374572114716e-09,-1.137758716085444e-09,1601.9287305058704,1548.2523449263015,7039.973352491381,6768.326209645482
Dry Asphalt,2021_11_02_17-Nov-22.wav,,7062.767163810198,21516.0,22426.0,1495.792492660721,1537.9012002554427,-1.1483827206843073e-09,-1.143308121127641e-09,1640.803065361024,1555.7549645263593,7369.05116592268,7062.76715838527
Dry Asphalt,2021_11_02_26-Nov-22.wav,6.424184689575888,6698.021252190085,22208.0,22892.0,1587.4362586436512,1595.9267733153056,-1.1373385580682476e-09,-1.1363153501749225e-09,1835.6132585298697,1654.982447169265,6906.259584354341,6698.020639456732
Dry Asphalt,2021_11_02_36-Nov-22.wav,,6890.091460708869,22512.0,23068.0,1554.4339766795051,1598.9390509528619,-1.1413157251434307e-09,-1.1359523349308729e-09,1619.4136737567298,1582.8096441163736,7103.493397907695,6890.091447440539
Dry Asphalt,2021_11_02_45-Nov-22.wav,,6905.949453896652,22676.0,23593.0,1544.088942471337,1613.5136427655445,-1.1425624246743621e-09,-1.1341959234574298e-09,1586.4466952573578,1645.3108760864175,7181.074619430938,6905.949450917058
Dry Asphalt,2021_11_02_55-Nov-22.wav,12.745630474456972,4075.6394444096295,21715.0,22849.0,1501.8060509284687,1555.480486247515,-1.1476580154662514e-09,-1.141189608306956e-09,1565.9917790333038,1515.3644682583542,4282.985026468992,4075.639414663637
Dry Asphalt,2021_11_03_05-Nov-22.wav,14.80413100867035,2874.2872955117696,20855.0,22172.0,1504.7901625057425,1591.7154235129844,-1.1472983945671057e-09,-1.1368228678609436e-09,1715.6491553624405,1760.161484823031,3096.5510016395347,2874.287256792453
Dry Asphalt,2021_11_03_14-Nov-22.wav,8.034462817975916,5330.525804588196,21628.0,22131.0,1460.5346288842773,1519.447315097316,-1.1526317121663301e-09,-1.1455320335389055e-09,1521.683082977623,1573.9882282634812,5494.405262193467,5330.525801385854
Dry Asphalt,2021_11_03_24-Nov-22.wav,4.1548643719402865,7217.5637537766725,20359.0,20856.0,1426.8335850045871,1458.6636489716736,-1.1566930883542925e-09,-1.1528571874748202e-09,1591.391347257885,1530.5251553600867,7404.45779999774,7217.56351016046
Dry Asphalt,2021_11_03_34-Nov-22.wav,4.6948138254321385,6509.250153868338,20075.0,20477.0,1400.6379553581526,1440.941280926769,-1.1598499729556867e-09,-1.1549929433828221e-09,1557.4092322283884,1539.961819810713,6678.471364454727,6509.250119603667
Dry Asphalt,2021_11_03_43-Nov-22.wav,10.972738880295852,5030.32852567925,19960.0,20432.0,1433.712489480506,1429.10576499193,-1.1558640986370155e-09,-1.1564192636701576e-09,1720.7410396690411,1473.3400929638415,5180.515622748291,5030.327851312519
Dry Asphalt,2021_11_03_53-Nov-22.wav,6.986172867037073,6246.211703990309,19031.0,20112.0,1392.7538746378268,1447.5327202364485,-1.1608000983528646e-09,-1.1541985966334363e-09,1629.1329980546452,1591.2024249353358,6592.907117039491,6246.211700984948
Dry Asphalt,2021_11_04_03-Nov-22.wav,,7720.484947143545,21439.0,22192.0,1466.4683608293979,1512.3611046101594,-1.1519166269685631e-09,-1.1463860060935294e-09,1563.4858134016617,1506.5911285917618,8022.37965463941,7720.484941046267
Dry Asphalt,2021_11_04_12-Nov-22.wav,,6398.594813117005,20824.0,21521.0,1437.8323203892812,1507.5634214882832,-1.1553676100649978e-09,-1.1469641839107548e-09,1512.4632470712486,1600.9463653358948,6644.447881008415,6398.594810806549
Dry Asphalt,2021_11_04_22-Nov-22.wav,4.027593424001795,6162.532213254877,21161.0,21982.0,1498.359657944326,1506.934531407807,-1.1480733467672673e-09,-1.1470399726372645e-09,1740.516147657259,1499.193294652419,6444.630948574529,6162.532198528302
Dry Asphalt,2021_11_04_31-Nov-22.wav,,7140.385816559988,20153.0,20733.0,1411.2578842734918,1476.204778786531,-1.1585701453465306e-09,-1.1507432729268214e-09,1522.9692099180775,1587.1041928833627,7408.316208402758,7140.385758065419
Dry Asphalt,2021_11_04_41-Nov-22.wav,0.4281307025167665,7874.947455645326,19875.0,20731.0,1425.464859243404,1482.4889754444332,-1.1568580360702794e-09,-1.14998595256731e-09,1661.7492075452028,1670.4754171714196,8210.050008803488,7874.947448194362
