Label,RMS,RMS_filt,Zero_Cross,Zero_Cross_filt,Spectral_centroid,Spectral_centroid_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt,kurt_filt
Wet gravel,1106.3040607139558,835.2297466387789,1881,2395,790.9455364038043,939.3924504522702,1049.506948681212,1084.0305752858626,1106.2933044256765,835.2294430051869,0.4892973153119331
Wet gravel,1037.8652950938235,774.1234560744376,2135,2818,898.6729072303299,1035.1232673912486,1099.1063482841928,1106.4693587708969,1037.8648566574007,774.123389076356,0.6200313258933696
Wet gravel,1205.040861723489,921.1905740732151,2006,2709,793.3587023305586,932.5682571530456,1027.1596284814948,1066.4021761054755,1205.037262753764,921.1904504624829,1.4692271447949752
Wet gravel,1148.3931910665074,926.5026290521046,2152,2757,821.061564156528,951.1835512096252,1045.8063067269009,1076.526055971712,1148.3907229755073,926.5026275846166,2.489552570337933
Wet gravel,1050.7531379996938,879.0803568313434,3169,3731,1095.4016358732915,1220.3289192387506,1179.6839140064242,1184.4119372452726,1050.7523150681138,879.0803457790299,0.3832258998642506
Wet gravel,2284.7193883932077,1821.962827293874,1949,2380,666.2036537141594,765.8657057782946,883.5565170817367,893.5035105004481,2284.7166009745465,1821.9626652601835,0.6493460322261186
Wet gravel,1742.2157388874423,1352.8363369442068,1768,2259,608.8637215981717,721.3953058719586,809.2652862870763,841.8652874903454,1742.2153578215423,1352.8361162853553,1.2564289761254903
Wet gravel,985.5453048432071,810.350786357459,1495,1981,640.7028392139309,755.390901933291,941.2439017220827,981.8934895358276,985.5433626120141,810.3503238590448,0.8522045454874032
Wet gravel,762.7760602643531,467.099320660193,973,1692,687.6624898360935,848.3589309937073,1063.0082776776742,1119.7213181580987,762.7755700501967,467.0993193038677,-0.17770894843437368
Wet gravel,1069.0712322896652,741.9940794721208,1490,1924,690.1421007826975,858.9698204782551,1045.9507787386515,1113.7599115110274,1069.0700874203987,741.9940610984955,0.3595257711896518
