Label,RMS,RMS_filt,Zero_Cross,Zero_Cross_filt,Spectral_centroid,Spectral_centroid_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt,kurt_filt
Dry asphalt,10913.74398831644,10031.373160671516,7018,7539,1350.1897847594346,1421.7436737760227,948.2808720796085,926.7694423152891,10913.74351350922,10031.372951980871,0.02164774358410293
Dry asphalt,10780.735928937247,9918.243011946415,7167,7647,1365.3186208566883,1434.6873855430863,945.8541716601505,921.264234263206,10780.735189382014,9918.242955941878,-0.035541403476496036
Dry asphalt,10605.651177066587,9759.51948947681,6795,7363,1322.7152960286771,1386.9167157683114,944.485644252803,911.8713417870041,10605.650615376695,9759.518715542972,0.0707200983905718
Dry asphalt,10041.387813626674,9475.606097494117,7445,7837,1395.9164204506912,1447.1649153910391,950.7089738109548,919.0974843477849,10041.385921289824,9475.60471856454,0.021886602232771057
Dry asphalt,11222.789722893665,10277.838312912872,6906,7458,1336.0393933716532,1406.560798394659,947.5385399669526,927.8492370761818,11222.789017223062,10277.835070943807,0.020444387347581028
Dry asphalt,10505.984124609287,9748.510720306069,6941,7451,1339.903428104457,1404.7253974529494,944.7682474962272,922.844893114579,10505.984123081453,9748.508163313696,0.10173864794705345
Dry asphalt,11039.507423220328,10118.930153966463,6732,7259,1314.8464776850847,1385.588153497131,936.6047098108888,913.5459512674086,11039.505332974893,10118.929979220693,-0.0489859068771743
Dry asphalt,10889.590374591404,9919.10572891864,6947,7570,1347.354513541199,1419.2388517661725,955.3975778473631,923.0344276576757,10889.59021347285,9919.105240240367,0.00916139510405678
Dry asphalt,10503.932239025562,9730.733371135257,7046,7545,1356.3816945386525,1427.9150584926044,938.9216157199777,913.8976258845886,10503.910215844704,9730.733370063745,0.04755840719705384
Dry asphalt,10544.584334226467,9627.293062907009,7009,7549,1330.3161398493025,1403.7858582134218,940.4774823932861,915.6346204027877,10544.58430058171,9627.292947983613,0.1737010710503939
Dry asphalt,10903.190461356451,10060.111938452925,6801,7234,1316.804379603141,1377.2886068929688,948.7837288244958,914.5436796515083,10903.188126984278,10060.111737421736,0.09355649074416794
Dry asphalt,10654.773787097276,9933.851490439361,6914,7455,1349.6216568535117,1414.9796585310085,932.2978713957763,910.3828658507911,10654.766840620181,9933.851283883178,-0.006944657145220301
Dry asphalt,10284.095251942037,9727.01431322235,7227,7626,1377.4423672230455,1427.5306898195745,924.8939857493325,894.3649489642572,10284.09421953403,9727.010560714434,0.12139994822322064
Dry asphalt,10466.863684273836,9679.5711013144,6959,7477,1335.8800750353219,1399.3373890577504,940.6155846834727,909.955043781158,10466.86239934815,9679.569586096079,0.09406651322858162
Dry asphalt,9697.584005030489,9233.229140210096,7431,7750,1398.3901649134257,1451.8143675288516,916.8925568129189,891.1962099432587,9697.584004942246,9233.229035266846,0.1287499162136725
Dry asphalt,9960.866881573105,9370.091313440296,7518,7985,1402.0662165709011,1462.1019128358857,928.4807709632591,901.8747080375358,9960.839462294727,9370.089919654834,0.05326383337905849
Dry asphalt,9712.45469048049,9092.849317854227,7412,7831,1395.9954277066763,1456.5582723494078,930.8584147196846,900.329812992505,9712.453496864598,9092.848926964083,0.055964532366609365
Dry asphalt,10359.764289764013,9674.263053887686,7495,7994,1408.323227303941,1475.7207436060103,932.771792384817,903.0773505740273,10359.764223675269,9674.262969158053,0.009882361840898302
Dry asphalt,10700.426101509478,9913.276767121244,7443,7953,1409.2303150929054,1473.68371945342,947.5841511866449,910.7801167429808,10700.426077319655,9913.276358585237,0.022323939637979073
Dry asphalt,10751.177143356183,9994.209800502163,6987,7517,1339.4894238007387,1404.4060697354244,930.8229232496404,910.9323330295297,10751.1763311168,9994.206541796439,0.05522245670446013
Dry asphalt,10150.48393967324,9314.063270668583,6977,7479,1343.3216856468011,1411.7131399932505,944.115833694931,913.306045266723,10150.471217410064,9314.063158795978,0.16391781854469034
Dry asphalt,10542.4248977061,9839.30814865163,7138,7584,1366.4668135747036,1430.099633578485,938.2715382229034,914.7072615431854,10542.414817277742,9839.306536144406,0.05333300302805055
Dry asphalt,10746.420222041022,9830.868443768766,7129,7595,1353.2786321512983,1422.091014761998,947.1801331905439,916.4387300167228,10746.420178169523,9830.86821744008,0.030720519257115164
Dry asphalt,13393.458407643544,12311.364503435128,6712,7018,1318.136649651775,1388.5738960564117,963.85557628941,945.6921439694281,13393.458386728638,12311.364466577244,-0.2962956365676659
Dry asphalt,14403.489191261591,13646.393359035768,7322,7652,1410.2990382866733,1467.1726994678731,968.1603059512265,950.4447918975083,14403.475601456701,13646.391830068109,-0.38773369710024097
Dry asphalt,15689.034093516797,14755.580308966348,7011,7358,1407.1747426437018,1460.825997719042,1004.8150357945941,983.093429028695,15689.032263718967,14755.559434902769,-0.5089634596459369
Dry asphalt,15741.715837950953,14689.07261536215,7049,7482,1392.67217161881,1450.845243305125,993.901952767416,967.8169457259221,15741.690563405093,14689.069613381476,-0.5477786064860317
Dry asphalt,15678.662310893063,14614.585474071308,6989,7441,1385.8150401437535,1447.6733052374548,989.8727526044223,965.1358544090893,15678.659811249403,14614.58547385823,-0.5455371613169566
Dry asphalt,15792.418757829195,14790.245608740854,7004,7420,1391.2295301935999,1450.0384244726008,980.0175837673,955.171430273039,15792.418288071362,14790.245029596885,-0.5820978415644107
Dry asphalt,15473.952307373414,14618.992472156522,7212,7639,1404.7722307601339,1461.6349714211794,973.9747407365411,954.2450969608652,15473.951577322265,14618.991238465218,-0.5298510543687271
Dry asphalt,15940.920240612095,14831.126760908004,6693,7144,1358.4862506413376,1426.051525506815,994.8201749434716,982.004774866873,15940.92020153654,14831.125393621836,-0.5546367721018814
Dry asphalt,16203.574498021193,15095.4773205346,6718,7114,1360.3415397546833,1418.0584129229023,993.9014368493736,975.7976305934955,16203.562988346664,15095.457283016673,-0.6033781698662524
Dry asphalt,16117.62927226976,14850.69196413392,6609,7021,1361.753650746556,1429.0387761178172,1006.6844999236927,981.674729598248,16117.601059361194,14850.691937742762,-0.5558402096037449
Dry asphalt,16357.23143294798,15217.727982118004,6700,7075,1358.6095526143663,1422.8297757286457,998.5839860149582,983.9661924646033,16357.22717616066,15217.726904272116,-0.6347871676218699
Dry asphalt,15895.019227457762,14845.07315078994,6784,7142,1373.7601026194882,1435.803412144368,991.9554240953809,973.5690786660118,15895.019203872243,14845.071314097017,-0.5743008387713635
Dry asphalt,15817.59090828009,14789.426116050703,6734,7173,1367.5620768871674,1430.700612876437,984.7069858518611,967.8288147734894,15817.584362983729,14789.424658368522,-0.5817092143880225
Dry asphalt,16042.527493554851,14909.164422601276,6832,7275,1370.63534304892,1435.599766038604,992.5169860104946,972.2120599230518,16042.52557850242,14909.155629897308,-0.6186483287182378
Dry asphalt,16326.673045641695,15290.94374528272,6761,7224,1364.0677547477737,1427.1538740997478,987.7917465078893,971.1661867269827,16326.668414969221,15290.943737379765,-0.6235225280527925
Dry asphalt,15263.36444365997,14370.387909371948,7213,7542,1417.7936775277262,1473.0256528869656,999.6027107532894,973.5434560307539,15263.364123103192,14370.381268478206,-0.44437337909919217
Dry asphalt,15662.554539551167,14684.56847357035,7104,7444,1392.7824866158935,1453.635799933834,986.9838973657203,965.6322525395558,15662.553764481885,14684.568278505885,-0.5594572629375385
Dry asphalt,15776.634443610847,14671.813138818752,7060,7469,1392.8730672947077,1459.5229759505946,994.4331424417919,974.636175068964,15776.634215805727,14671.812653506398,-0.5538725805372837
Dry asphalt,15737.737612405064,14773.282409993351,6978,7333,1384.2503399275477,1443.7893721258577,978.3966946078194,960.5446564555117,15737.737061144571,14773.278992251324,-0.5446563908844344
Dry asphalt,15623.490319623541,14645.741701465711,7034,7447,1389.1589220195647,1451.2079808749493,982.7417333633119,964.4087649352117,15623.490168982738,14645.7416927596,-0.5655426935232142
Dry asphalt,15465.507554107679,14560.467353683802,7070,7470,1391.2061276803345,1447.0399518826925,981.293814192041,957.6524174569251,15465.504618678058,14560.46735362785,-0.5134835522190757
Dry asphalt,16137.864939866953,15129.537340082554,6846,7236,1381.415301331906,1440.1170591751886,992.87008800585,973.7604166440434,16137.848658680396,15129.528213543163,-0.5949774249997386
Dry asphalt,15680.109838377955,14495.009548327349,6786,7109,1372.123073471432,1438.2287612311043,1002.1274936449007,982.9484710082966,15680.109837470683,14494.997364617384,-0.48566402813087484
Dry gravel,5582.036709503643,5448.575516499149,8742,9107,1694.7851188913064,1736.186469585679,1009.1591524334891,983.8839795158159,5582.0366223216315,5448.575118898943,4.30319960835236
Dry gravel,7130.231433563187,6983.84820909512,9307,9658,1936.9205556773404,1980.753115870317,1076.9959985054495,1049.7277333570541,7130.231431971144,6983.8482075794045,2.720860439080103
Dry gravel,4973.247526095755,4814.460808228276,8765,9167,1691.2579189364424,1743.2905059316006,1009.7707802369966,985.3994832017192,4973.247429784192,4814.459171284193,4.543510674384677
Dry gravel,2698.95825576322,2604.5358117330084,9068,9542,1694.5990154811632,1742.1157366456653,1026.4160844168641,993.3901537048683,2698.9580987721724,2604.5325125476265,12.2551737000095
Dry gravel,6061.734895733267,5993.777405060852,10178,10435,1921.083417547439,1955.9540977448337,990.3606169588778,966.4273359143033,6061.734895132102,5993.777254051697,3.325718497601221
Dry gravel,5158.689333869112,5002.843324331914,9329,9779,1787.8828010283944,1836.513327055395,1036.2954756349848,1008.339259067509,5158.68889715428,5002.840212718066,4.143499634130185
Dry gravel,6619.975567353204,6523.221017089921,9837,10090,1864.516960737454,1900.9734624159773,1015.8299461395997,990.8537824864779,6619.975072529263,6523.220941207838,2.3816423845791155
Dry gravel,4871.396626904636,4775.940832430472,9199,9523,1811.0029415363374,1852.014086324276,1023.0312270492963,1000.7990707192196,4871.395657981299,4775.939654477349,5.224201388033638
Dry gravel,3490.587906288767,3321.3480685506192,8704,9236,1680.0817989287307,1740.676585634278,1046.4263738379059,1019.8351836057582,3490.587757532172,3321.3467080646105,4.7602756575901894
Snow,4075.916633935248,3516.219436048984,3241,3757,876.4044580102017,947.739311091799,908.088175054536,897.4680761238604,4075.9160985093404,3516.2184636786374,4.101836214016707
Snow,3849.5665397631346,3212.3914661069493,3471,4169,901.6288903374843,987.8003717277264,895.9586476675087,889.2870509144755,3849.556770172817,3212.390946439218,5.317660438909295
Snow,3747.5164222412664,3072.2742779341115,3058,3773,864.5266994714636,961.6647582070204,898.8339696752488,906.6270809131105,3747.5150850026293,3072.273525775097,0.5255602849990773
Snow,4212.135860184875,3362.6255335457563,2914,3721,835.9977273441089,936.5404474152526,892.5647404808274,896.8798752370662,4212.13009679777,3362.625424707238,2.3634578620743776
Snow,4323.637852184372,3219.3838057063285,2776,3642,833.0566206770433,945.4018251438946,907.8235717043751,899.7626401319962,4323.629102378232,3219.3829263886623,0.9199377672648308
Snow,4348.202022213913,3293.6725276554553,2721,3495,785.2359385803155,891.8353562955456,855.9364336491462,859.079756047564,4348.200505457697,3293.6723164262844,1.8194932892917297
Snow,4970.800853495531,3942.332425797595,2595,3292,769.1382337460258,867.4063641641527,852.7462809479632,861.1957569095714,4970.796877496637,3942.3321264866026,1.2982562761382033
Snow,4561.313375328893,3777.7068553830927,2621,3319,766.8713681924417,850.5462997447213,858.3380256848516,854.1489607041342,4561.312698169347,3777.706855269187,2.850579997416032
Snow,3849.446284854335,3025.592102834046,2793,3528,807.3485126959608,911.6141705815293,873.6320931431477,871.1303746665438,3849.4363830491952,3025.592062818449,0.8241230923419591
Snow,3317.110507320049,2561.033103594983,2959,3919,858.6060681148265,969.0813280514834,889.7688186224324,880.5042747247546,3317.104144820269,2561.032897673499,0.770734984473044
Snow,3873.582038048866,3214.3330417686225,3242,4063,877.9074576826649,971.7397917447618,896.5024546071178,900.689356860508,3873.5817473049206,3214.332957120489,3.311852903594131
Snow,3207.0806828639525,2585.1345790975556,3061,3954,866.7577640466807,964.1179022625118,886.3618259133651,880.2738856006489,3207.0722482925103,2585.1343096954097,0.9404906800204027
Snow,4245.789330403576,2928.0530848740755,2364,3219,720.5383086789691,857.189576623357,802.2044916969863,819.7784729167137,4245.774542129056,2928.052083127732,0.32038565868642843
Wet asphalt,3917.705190605497,3601.6109934669216,5395,5807,1107.6405486442834,1179.2619562903203,823.8529510710583,806.5702528746876,3917.7023757749575,3601.6087320121214,0.061350046887904686
Wet asphalt,3540.483628139821,3269.1600879915036,5599,6089,1165.2956953559603,1229.15349236479,892.8915843304299,871.8250860764774,3540.481349729245,3269.156812181165,0.44098181896310695
Wet asphalt,3501.870169646673,3220.585735848269,5365,5902,1150.9151555553628,1216.7537761196884,877.7403290758205,846.2706328985764,3501.8684361318783,3220.5853549328704,0.10783887599838504
Wet asphalt,3567.3227485549205,3313.7785649016773,5628,5997,1162.1197341855304,1228.2469282388256,868.6663239874356,849.2995895363588,3567.3221894053313,3313.778555795584,0.10807296446095904
Wet asphalt,4213.247415553164,3912.7029033580698,5435,5915,1089.428297560158,1144.1741603542994,785.5908631794085,740.2655583384786,4213.247414884286,3912.702858649755,0.22695192409089415
Wet asphalt,4272.811494552489,3987.862035623518,5308,5736,1053.557907859189,1114.4599963951648,735.1088671968674,713.8243887536613,4272.810229976573,3987.860158518577,0.132897772201928
Wet asphalt,3895.30844395421,3612.7968752503834,5257,5650,1062.315187241922,1112.295374678809,784.3991913944121,729.6400450131583,3895.307155104941,3612.7958431860848,0.08093582558844625
Wet asphalt,3637.535035644064,3343.0473132019342,5139,5630,1076.5792456042802,1141.1096718886151,853.4012861310042,827.7301918157784,3637.522213227339,3343.0465682367353,0.20907866872334768
Wet asphalt,4264.058429085852,4002.873407893113,5227,5538,1040.7557927834932,1097.7027516924957,777.3109699417045,757.1596882326561,4264.055319847071,4002.8733524485583,0.4701693185619198
Wet asphalt,4434.931747884998,4177.711966578322,5133,5458,1049.4941731167312,1103.5361069383232,803.9817512997172,787.2781627698585,4434.931251285743,4177.711936332218,0.1725912665350724
Wet asphalt,4482.142019530024,4197.556387096098,5117,5515,1020.6588805359441,1083.3099127263215,739.7544765289942,729.0142043192363,4482.14024492026,4197.55636991554,0.21587432503319492
Wet asphalt,4397.393877780012,4147.326527950925,5192,5434,1020.1769537805113,1077.6007584896108,734.2067683679517,720.6682604421809,4397.3890471534,4147.325511162252,0.10910732494587405
Wet asphalt,4665.985023939107,4281.726756121094,4903,5317,971.7254574876865,1035.3650234281176,712.8695858488367,682.310868779012,4665.983914784058,4281.726740007791,0.10309341153741336
Wet asphalt,4574.674122155538,4271.036695264456,5086,5509,1007.128112838202,1073.7250008729984,716.9814392409918,718.6237516237354,4574.674087004747,4271.035463559029,0.24187348166116385
Wet asphalt,4417.121073614933,4008.553155587014,4930,5468,1002.6560765177469,1070.4582758194044,759.9848211965776,734.8201065720856,4417.121065560083,4008.5493806025993,0.36190520316598285
Wet asphalt,4402.584319679302,4071.8058518972425,4983,5305,979.9071555164354,1046.4819835491535,728.028034886827,712.8064195643377,4402.582708386124,4071.8051781201534,0.11825739483919095
Wet asphalt,4304.130947644128,3976.651692637013,4887,5396,980.9239919581219,1047.1016717817115,711.6678922742414,691.0680892784105,4304.100310087758,3976.6516000021124,0.17060328766358035
Wet asphalt,4433.381504354174,4134.229411943163,5013,5332,1010.6659731664448,1068.666110010396,777.3694599103926,757.0635467607058,4433.381153557381,4134.229254005531,0.15365153376569873
Wet asphalt,4135.606003269812,3759.6451554159726,4864,5331,1025.4234774058527,1093.628979411794,826.1977179143248,805.5507446741767,4135.606001828249,3759.64496283134,0.15920009744721186
Wet asphalt,4062.0284708499858,3771.6495615508825,5361,5702,1107.6945745035202,1166.972996550884,891.847106416602,868.4610703807001,4062.0275188937417,3771.649194532687,0.584440217839449
Wet asphalt,3990.1300183045983,3682.859886699811,5010,5385,1063.856347524435,1129.711884659,863.5359841806127,855.3287934880676,3990.1285875403855,3682.85871585577,0.20788513199913394
Wet asphalt,4151.201809458979,3830.9710982553065,4895,5308,1045.3601458014516,1110.063491308733,833.1931827809611,818.5776209736484,4151.192073795749,3830.9710953706067,0.30252908087365515
Wet asphalt,3820.443576489899,3555.567959421585,5056,5452,1075.2104099950022,1136.5224120232058,851.0201467776859,836.8997718192744,3820.440766540945,3555.567440391656,0.14963450432894065
Wet asphalt,3639.80222033885,3343.736582060326,5050,5489,1023.7800181579489,1084.9144364313377,758.4339946270309,725.6199341857817,3639.798506044434,3343.7329996945514,0.21897381626696166
Wet asphalt,3795.5371640636176,3430.5601792686434,4820,5358,991.8521865674754,1066.633812236886,749.5782608175986,729.8417496785746,3795.53682790685,3430.5601450556696,0.0864734698283458
Wet asphalt,3673.3032214733157,3378.650677249048,5128,5579,1014.2091957281468,1079.780328698673,737.3669017754175,716.4785208545584,3673.302942587713,3378.650159074248,0.16588514449093816
Wet asphalt,3901.0088815150816,3609.6384662772475,4928,5359,985.747187690005,1046.0649017393412,732.2176001982295,705.982955292826,3901.005193939363,3609.6384232483365,0.06384271025280697
Wet asphalt,3929.0659302469985,3591.2966061531333,4907,5406,987.2523759326245,1053.4973969295738,726.3055167044815,705.8187251426034,3929.06592818597,3591.2965812430357,0.2649934522290156
Wet asphalt,3626.8826902917767,3282.0509116513454,5052,5543,1018.7148463144894,1086.678109366666,744.5430994276578,707.1679477003217,3626.8820100554403,3282.050911236718,0.04262426324058488
Wet asphalt,4214.716065012445,3821.875677398026,4780,5260,944.9446570472954,1012.0778981622601,693.2936556159391,680.226096034627,4214.70691433258,3821.87413895812,0.09829132854967382
Wet asphalt,4072.102789164818,3728.6182927077034,4603,4933,928.3193579335968,984.0087341222024,738.9243514235184,706.9373319674854,4072.1021646909126,3728.616602824399,0.1988659387310494
Wet asphalt,3886.65383123355,3548.6875485448522,4680,5124,1028.8161126387208,1095.8330242113288,870.6731316385964,857.8221173205245,3886.652626139038,3548.687548208855,5.447482073686471
Wet asphalt,3902.139888870159,3574.30383195994,4551,4927,962.0204851357971,1018.3249603556787,770.5559118678365,738.1137644171531,3902.1289609775827,3574.3016900505995,0.12756117507586495
Wet asphalt,4310.353248888764,3963.8569264983375,4636,5065,931.649002351666,991.8814034049376,698.3112553733395,680.8147837865853,4310.349713726472,3963.8520909250524,0.22354241067622427
